title,price,land,building,bed,bath,floor,certificate,location
RUMAH DI JALAN DAMAI AREA PALAGAN DAN JALAN KALIURANG DEKAT KAMPUS UGM,Rp 1.600.000.000,135,117,3,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah Murah Modern dekat Kampus UII,Rp 550.600.300,123,54,3,1,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
RUMAH BARU CANTIK DI KALITIRTO BERBAH,Rp 495.000.000,81,40,2,1,1,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
Terbaik Dlm Lingk Mewah Dibawah 2M Rumah Dg Kolamrenang Jogja Murah,Rp 2.465.000.000,130,160,5,4,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
Dijual Rumah Jalan Purbaya Warak Sumberadi Dekat Pemda Sleman,Rp 2.650.000.000,126,330,6,3,3,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Type 30/60 Perumahan Gardenia Magelang,Rp 279.000.000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah"
RUMAH INDUSTRIAL DI JALAN PALAGAN KM 8 DEKAT FILOSOFI KOPI PALAGAN,Rp 1.450.000.000,143,89,2,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
MATARAM CITY JOGJA YUDHISTIRA TOWER UNIT TERBATAS,Rp 600.000.053,34,34,1,1,,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
Patraland Amarta Apartemen Jogja Dijual Siap Huni Mewah Premium,Rp 680.000.000,34,34,1,1,10,HGB - Hak Guna Bangun,"Ngaglik, Sleman Kab., Yogyakarta D.I."
"Rumah Induk+ Kost Pringwulung dkt UAJY Mrican,Sadhar,Gejayan,Ambarukmo",Rp 1.600.000.000,200,200,8,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
Rumah Mewah  Kolam Renang Pribadi Sleman Jogja Dekat Sleman City Hall,Rp 1.665.000.000,176,116,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah dijual di maguwoharjo dekat jogjabay stadion tajem,Rp 835.000.000,120,221,3,2,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
RUMAH EXCLUSIVE KRATON YOGYAKARTA,Rp 4.900.000.000,446,300,2,3,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
"Rumah view persawahan ,jln kabupaten trihanggo gamping sleman",Rp 1.300.000.000,250,100,1,1,,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Hunian Eksklusif di Kawasan Komplek Candi Prambanan,Rp 525.500.000,142,135,3,1,,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I."
Dijual Rumah di Perumahan Telaga Jati Asri,Rp 300.000.000,118,40,1,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Hunian Mewah 2 lantai Lokasi Timur Kota Purworejo,Rp 585.000.000,77,80,3,2,0,,"Purworejo, Purworejo Kab., Jawa Tengah"
Jual  rumah etnix pakem,Rp 1.500.000.000,160,195,5,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Siap Huni Atau Disewakan, Dekat Kampus Atma Jaya, Apartemen Jogja",Rp 500.000.000,29,29,1,1,6,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
Promo Cicilan Panjang tanpa bunga Patraland Amarta Apartemen Jogja,Rp 1.050.000.000,6000,45,1,1,6,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
"RUMAH MEWAH  ALIMDO REGENCY SLEMAN,SIAP HUNI JL GITO GATI",Rp 1.200.000.000,108,72,3,3,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Patehan Kraton,Rp 5.500.000.000,624,524,&gt;10,4,1,SHM - Sertifikat Hak Milik,"Kraton, Yogyakarta Kota, Yogyakarta D.I."
"390 Jutaan, SIAP BANGUN, Dlm Cluster Glagah Tamanan Asri Banguntapan",Rp 390.000.000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I."
RUMAH INDUSTRIAL DI JALAN PALAGAN KM 8 DEKAT FILOSOFI KOPI PALAGAN,Rp 1.450.000.000,143,89,2,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Dijual rumah dua lantai murah paling murah di areanya,Rp 2.200.000.000,130,130,5,4,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Lux di lingkungan Eksklusif Bale Mulia,Rp 4.200.000.000,199,231,4,4,2,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
Dijual rumah tengah kota startegis,Rp 2.200.000.000,190,170,5,5,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I."
Rumah siap bangun dekat RSI Manisrenggo Prambanan Klaten,Rp 290.000.000,91,36,2,1,1,SHM - Sertifikat Hak Milik,"Manisrenggo, Klaten Kab., Jawa Tengah"
Harga PROMO Khusus Bulan Ini Apartement Mataram City Jogja Terluas,Rp 600.031.000,34,34,1,1,3,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah MURAH Siap huni dkt Polres Sleman,Rp 375.000.000,106,47,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
RUMAH BARU CANTIK DI KALITIRTO BERBAH,Rp 495.000.000,81,40,2,1,1,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
Miliki Sekarang juga. Hunian Murah Desain Mewah FREE NMAX,Rp 388.000.000,77,40,2,1,0,,"Purworejo, Purworejo Kab., Jawa Tengah"
Rumah Mewah  Kolam Renang Pribadi Sleman Jogja Dekat Sleman City Hall,Rp 1.665.000.000,176,116,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah dalam perum Purwomartani,Rp 1.600.000.000,107,130,3,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Hunian Eksklusif di Kawasan Komplek Candi Prambanan,Rp 525.500.000,142,135,3,1,,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I."
Dijual Rumah Baru Menarik Bonus Furniture Dekat Kampus UII Terpadu,Rp 685.000.023,186,258,7,3,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah baru jakal km 12 dekat UII sedang proses bangun,Rp 794.900.000,111,70,3,2,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah baru di selatan lapangan tamantirto Bantul,Rp 400.303.999,101,60,3,2,0,,"Jetis, Bantul Kab., Yogyakarta D.I."
"Dijual Studio Apartemen Yudhistira Mataram City Jogja, Terbatas!",Rp 650.000.000,34,34,1,1,,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Di jual murah rmh mewah 2lantai jakal km 10,Rp 1.700.000.000,108,180,4,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Dijual Rumah Modern Minimalis 2 Lantai Strategis Di Purwomartani,Rp 810.000.000,82,105,3,2,2,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I."
Hunian Siap Bangun Di Jl Pandwoharjo Utara SCH,Rp 486.500.000,84,120,4,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Baru dkt lap Jejeran barat Pos Pleret jl Imogiri Timur,Rp 390.000.000,60,85,3,1,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
Rumah Baru di Utara Jogja Bay Maguwo,Rp 785.000.000,150,100,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
Rumah Baru Jl Kaliurang Km 13 Dekat Kampus UII PPPG Proses Bangun,Rp 950.000.000,75,129,2,1,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
"Perumahan Dekat UPN, UGM",Rp 1.780.000.000,147,134,4,5,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
RUMAH EXCLUSIVE KRATON YOGYAKARTA,Rp 4.900.000.000,446,300,2,3,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I."
Rumah Cantik di Perum Elite Alamanda Estate,Rp 650.000.000,210,100,3,2,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah"
"RUMAH DENGAN TANAH LUAS BARAT UGM &amp; RS.SARJIYO DEKAT TUGU, MALIOBORO",Rp 2.098.900.000,150,300,6,2,2,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I."
Rumah Lux di lingkungan Eksklusif Bale Mulia,Rp 4.200.000.000,199,231,4,4,2,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
Jual Cepat Rumah Mewah dan Gudang,Rp 5.500.000.000,744,1000,8,7,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I."
"HARGA TERJANGKAU, MURAH, BISA KPR, BONUS MOTOR",Rp 369.852.369,192,45,2,2,1,SHM - Sertifikat Hak Milik,"Bantul, Bantul Kab., Yogyakarta D.I."
Dalam perumahan jln kapten Haryadi palagan sleman,Rp 895.000.000,181,80,2,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah type 42/70 Gardenia Village Magelang,Rp 352.100.000,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah"
Rumah Type 30/60 Perumahan Gardenia Magelang,Rp 279.000.000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah"
Dijual Rumah Jalan Purbaya Warak Sumberadi Dekat Pemda Sleman,Rp 2.650.000.000,126,330,6,3,3,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Dalam Perumahan Selatan Amplaz Sorowajan,Rp 1.750.000.000,100,180,5,4,2,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I."
RUMAH SIAP BANGUN PASTI UNTUNG,Rp 370.000.000,70,42,2,1,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah"
"Rumah OK 4KT 2KM Dekat Kalitirto, Kalasan, Berbah, Jamusan, Jalan Solo",Rp 595.000.000,141,85,3,2,1,,"Berbah, Sleman Kab., Yogyakarta D.I."
Rumah Hook Mewah di Nandan Griya Idaman,Rp 4.500.000.000,398,300,6,2,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah type 42/70 Gardenia Village Magelang,Rp 352.100.000,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah"
"Rumah Cantik di Dekat SMKN 1 Kalasan , RS Bhayangkara 400Jutaan",Rp 488.000.000,100,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngemplak, Sleman Kab., Yogyakarta D.I."
Dijual Unit Rumah Dalam Cluster Padma Sentosa Palagan,Rp 3.173.490.000,150,174,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
rumah cantik &amp; kos2an dekat univ aisyiah jogja,Rp 1.300.000.000,77,150,3,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Patraland Amarta Apartemen Jogja Dijual Siap Huni Mewah Premium,Rp 680.000.000,34,34,1,1,10,HGB - Hak Guna Bangun,"Ngaglik, Sleman Kab., Yogyakarta D.I."
DIJUAL RUMAH NO.B7 PERUMAHAN TELAGA JATI ASRI,Rp 330.000.000,153,60,3,1,1,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
rumah mewah di tengah kota jogja dengan akses mudah,Rp 975.500.000,100,70,3,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
di jual mewah+kost exclusive lokasi strategis dekat kampus UIN,Rp 5.500.000.000,677,900,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I."
RUMAH BARU CANTIK DI KALITIRTO BERBAH,Rp 495.000.000,81,40,2,1,1,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
,Rp 530.000,133,60,3,2,1,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I."
Rumah dijual rumah minimalis di mlati sleman jogja yogya yogyakarta,Rp 675.000.000,90,60,3,2,0,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Jual Cepat Rumah Mewah dan Gudang,Rp 5.500.000.000,744,1000,8,7,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I."
Rumah Dalam Perum di Utara Kids Fun Jalan Wonosari,Rp 764.000.300,115,115,4,3,2,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I."
Jual kos di umbulharjo jogja,Rp 850.000.000,156,156,7,3,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I."
"HARGA TERJANGKAU, MURAH, BISA KPR, BONUS MOTOR",Rp 369.852.369,192,45,2,2,1,SHM - Sertifikat Hak Milik,"Bantul, Bantul Kab., Yogyakarta D.I."
Rumah Mewah Dengan Kolam Renang Pribadi di Utara LANUD Adisucipto,Rp 1.700.100.000,172,110,4,3,2,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
Dalam perumahan jln kapten Haryadi palagan sleman,Rp 895.000.000,181,80,2,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Dekat Budi Mulia Tajem, Masih NEGO, dlm Cluster Full Bonus, SHM IMB Ok",Rp 960.000.000,103,115,3,3,2,,"Ngemplak, Sleman Kab., Yogyakarta D.I."
Harga PROMO Khusus Bulan Ini Apartement Mataram City Jogja Terluas,Rp 600.031.000,34,34,1,1,3,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah dijual Harga paling murah,Rp 600.000.000,125,100,4,2,2,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I."
Patraland Amarta Apartemen Jogja Dijual Siap Huni Mewah Premium,Rp 680.000.000,34,34,1,1,10,HGB - Hak Guna Bangun,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah Baru Jl Kaliurang Km 13 Dekat Kampus UII PPPG Proses Bangun,Rp 950.000.000,75,129,2,1,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I."
Rumah murah strategis siap pakai di karangrejek wonosari gunungkidul,Rp 210.000.000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Modern Termurah di Wonosari Bisa KPR,Rp 226.000.000,109,50,2,1,0,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah murah siap pakai di wiladeg karangmojo gunungkidul dekat kota,Rp 135.000.000,60,30,2,1,0,,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Jual murah rumah baru Dan besar statregis dekat fasum,Rp 550.000.000,342,110,3,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah dekat Jl Manthous, Playen, Wonosari, Yogya, BKM Waterboom, SPBU",Rp 499.000.000,73,59,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah dalam Cluster baru Playen dekat Pasar, SMP, SPBU, RSUD, PKU",Rp 155.000.000,59,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Promo CashBack 100% Rumah 2 Lantai Jl Manthous Playen Wonosari Jogja,Rp 155.000.000,60,34,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Luas Full Furnished Dalam Perumahan Di Wonosari Kota,Rp 640.000.002,401,180,3,2,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Siap Huni di Wonosari dekat Hotel Santika SISA 1 UNIT,Rp 360.000.000,83,45,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah baru siap huni paling laris di Wonosari || Dekat Hotel Santika,Rp 360.000.000,117,43,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH PALING MURAH DI KOTA WONOSARI,Rp 415.000.000,216,60,3,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Apt. Mataram City Yudhistira Lt. 18 View Kota Investasi,Rp 770.000.569,116,96,3,2,1,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Kawasan Baru Wonosari Jogja, Perumahan Murah 2 Lantai dekat SMP Playen",Rp 130.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH TANPA UANG MUKA DP 0% DEKAT HOTEL SANTIKA WONOSARI,Rp 250.000.000,112,40,2,1,,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah murah dan strategis di logandeng dekat kota wonosari gunungkidul,Rp 155.000.000,319,120,2,1,100,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Jogja Playen Wonosari Gunung Kidul 2 Lantai, dekat RS PKU, RSUD",Rp 499.000.000,72,60,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah dekat Pasar Playen 2 LANTAI, SMP, RSUD Wonosari, PKU, Waterboom",Rp 155.000.000,72,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Jual murah rumah baru Dan besar statregis dekat fasum,Rp 550.000.000,108,63,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH SIAP HUNI TERLARIS DI WONOSARI,Rp 380.000.000,88,46,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Modern 200Jt-an di Wonosari Yogyakarta,Rp 200.000.000,90,50,2,1,,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH MURAH DP 0% DI WONOSARI,Rp 270.000.000,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH SUBSIDI DP 3JT CICILAN 900RBAN DI WONOSARI,Rp 150.500.000,60,32,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
,Rp 2.200.000.000,1054,504,8,4,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah murah siap pakai di wiladeg karangmojo gunungkidul dekat kota,Rp 135.000.000,60,36,2,1,36,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
rumah minimalis strategis,Rp 145.000.000,130,100,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah MURAH CUCI GUDANG,Rp 90.000.000,60,30,2,1,,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Kayu Knockdown Dengan Berbagai Jenis Dan Desain,Rp 84.000.001,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Eksklusif Daerah Perkotaan Gunungkidul,Rp 200.000.000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Luas tanah 100m harga murah meriah,Rp 185.000.000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Kawasan Baru Wonosari Jogja, Perumahan Murah 2 Lantai dekat SMP Playen",Rp 130.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH SIAP HUNI CANTIK MURAH DI WONOSARI,Rp 370.000.000,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Di jual rmh siap huni.,Rp 280.000.000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH SUBSIDI SIAP HUNI CICILAN 900RBAN DI WONOSARI,Rp 150.500.000,60,32,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Siap Huni di Wonosari dekat Hotel Santika SISA 1 UNIT,Rp 360.000.000,84,45,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Jual rumah siap huni,Rp 350.000.000,81,81,2,2,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
RUMAH TERMURAH DI WONOSARI DEKAT HOTEL SANTIKA,Rp 275.000.000,92,50,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Murah Jogja Jl Manthous, Playen, Gunung Kidul dekat RS PKU, RSUD",Rp 155.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
DIJUAL RUMAH 2 LANTAI SEHARGA RUMAH SUBSIDI DI YOGYAKARTA,Rp 155.000.000,66,30,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Jogja Playen Wonosari Gunung Kidul 2 Lantai, dekat RS PKU, RSUD",Rp 499.000.000,72,60,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Murah Jogja Jl Manthous, Playen, Gunung Kidul dekat RS PKU, RSUD",Rp 155.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Promo CashBack 100% Rumah 2 Lantai Jl Manthous Playen Wonosari Jogja,Rp 155.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
,Rp 42.000.000.000,11670,800,6,4,0,,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Jogja Playen Wonosari Gunung Kidul 2 Lantai, dekat RS PKU, RSUD",Rp 499.000.000,72,60,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Playen dalam Perumahan Gunung Kidul, Jogja, Wonosari",Rp 155.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
HUNIAN TERBARU MODERN DI KOTA WONOSARI,Rp 239.000.000,126,126,2,1,80,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah Eksklusif Daerah Perkotaan Gunungkidul,Rp 200.000.000,210,210,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Jual Rumah Minimalis Modern Hanya 200jtan Di Wonosari Siap KPR!!!,Rp 226.000.065,109,50,2,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Banting harga rumah baru Dan besar statregis dekat fasum,Rp 550.000.000,113,96,3,2,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Jogja Playen Wonosari Gunung Kidul 2 Lantai, dekat RS PKU, RSUD",Rp 499.000.000,72,60,3,2,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"Rumah Murah Jogja Jl Manthous, Playen, Gunung Kidul dekat RS PKU, RSUD",Rp 155.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 110.000.000,100,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 117.500.000,86,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 117.500.000,105,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
Rumah 155 JT 2 Lantai dekat Gedung Siyono type 36/60 Jl Manthous,Rp 155.000.000,60,36,2,1,2,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 117.500.000,95,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 117.500.000,88,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 117.500.000,71,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 117.500.000,70,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
"ASET BTN YOGYA, PERUMAHAN MATANG DI WONOSARI, GUNUNG KIDUL, DIY",Rp 154.500.000,171,36,2,1,,HGB - Hak Guna Bangun,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I."
