title,price,land,building,bed,bath,floor,certificate,location
Kode RSH835 #Rumah Cantik Barat Perum Grand Tlogoadi Mlati Sleman Yogy,700000000,170,165,3,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Dalam Perum Sleman Jalan Griya Taman Asri,650000000,130,80,4,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Siap Huni dekat SMP 1 Seyegan,480000000,108,70,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Dijual Rumah Siap Huni dlm Perumahan Didkt Banyumili Resto,999000000,106,70,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Perumahan Dekat UGM, UII Jogja",2100000000,127,150,4,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Dijual Cepat Jl Padma Dalam Perumahan Belakang Hotel Hyatt,1400000000,131,160,4,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Baru Modern Siap Huni Strategis Di Mlati Sleman,495000000,90,45,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"MURAH! RUMAH BARU SIAP HUNI DI PURWOMARTANI,SLEMAN,JOGJA",725000000,129,80,2,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
RUMAH BARU 3 KAMAR SIAP HUNI AREA MLATI DEKAT JL PURBAYA. JK10334,700000004,100,70,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Murah Jawa Etnik dekat RS At Tourots Seyegan,750500200,131,80,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah baru minimalis di jln godean km 6.5 dkt ke bakmi pak pele,850000000,174,100,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Baru Siap Huni Dekat SMAN 1 Seyegan Sleman,385000001,110,50,3,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Murah Jogja Barat dekat pasar Ngino,325000100,100,50,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Mewah 2 Lantai Siap Huni Dekat Terminal Jombor Jl Magelang,2250000000,137,155,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Mewah Hook Perum Elite Nandan Griya Idaman Dekat Al Azhar &amp; UGM,3750000000,206,240,4,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Turun Harga Rumah Mewah Hyarta Residence,4666000000,180,220,4,3,2,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
Dijual Rumah dan Ruang Usaha di Kompel Perkantoran Pemda Sleman,3000000000,363,400,3,5,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"BARU! Rumah Mewah Minimalis 2 Lantai Dekat Ringroad, Sleman Yogyakarta",472000000,74,45,2,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Griya Baru Kavling 3KT 2KM Sleman Sumberadi Mlati Dekat Warak Cebongan,699000000,118,50,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah bagus dalam perumahan di belakang Hyaat jl Padma Palagan Yogya,1400000000,110,100,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Dijual Rumah strategis pinggir jalan aspal dekat kampus UNISA,700000000,188,170,8,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Tanah Murah Sleman Legalitas SHM,325000000,90,40,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
KAVLING SIAP BANGUN LOKASI STRATEGIS HARGA MURAH,450000000,101,36,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Kapling 1 Jt-an Jogja Barat, Kawasan Industri Sentolo",150000000,52,52,2,1,0,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Design Scandinavian 300 Jutaan,375980500,88,40,2,1,0,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Kode : RSH 3266 #Rumah Cantik 2 Lantai Full Furnished di Dekat Kampus,1200000000,110,186,5,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Griya Tirta Hutama 3, Unit Area Pundong, Mlati, Dekat SPBU Cebongan",440200000,87,36,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Green Residence Caturharjo rumah idaman Sleman Yogyakarta,435000000,91,40,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah baru siap Huni didkt pasar Nambongan hnya 375jt,375000650,106,47,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Design Scandinavian 300 Jutaan,375980500,90,40,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
RUMAH SIAP HUNI JLN GODEAN KM 6 SLEMAN,1200000000,253,200,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah siap bangun,465000000,107,36,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Rumah Berkualitas Bikin Puas di The Paradise Palagan,3150000000,167,100,3,2,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah cluster dekat perum candi dekat jogja bay maguwo,860000000,120,100,3,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Djual Rumah di Magelang Dekat Rumah Sakit RSJ, Kampus UTID, Alun2",1500000000,270,270,4,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Dijual rumah dekat ring road utara rs ugm,850000000,170,165,3,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
RUMAH SIAP BANGUN GRIYA TIRTA HUTAMA 3 YOGYAKARTA TERMURAH,450000000,87,36,2,1,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Dijual Rumah Timur Pamela 7 Kalasan, Strategis 800 Jutaan",813000000,115,100,4,4,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Rumah bagus di perumahan umbul permai ,utara jln damai JOGJA",875000000,138,80,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Dijual Rumah Baru Dalam Cluster Di Utara Pasar Cebongan,700000003,178,81,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Mobil Masuk, Padat Penduduk, 2 Kavling Saja 500juta NEGO",500000000,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah siap bangun dalam cluster dijakal km 12,750000000,260,70,3,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Perumahan Ekslusif Jogja Siap Bangun Strategis Dekat Sleman City Hall,1496000000,101,110,4,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Kode RSH835 #Rumah Cantik Barat Perum Grand Tlogoadi Mlati Sleman Yogy,700000000,199,90,4,2,3,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
APIK!  RUMAH SEMI FURNISHED DALAM PERUM ELITE dekat RSA UGM JOGJA,2600000000,136,110,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
DENGAN HARGA MIRING KUALITAS BAGUS SIAP BANGUN HUNIAN IMPIAN ANDA,485000000,105,70,3,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
RUMAH SIAP HUNI MURAH DI SLEMAN,600038388,104,45,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Mewah 900 Jutaan Di Jogja,975000000,120,100,4,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Kawasan Asri Tipe 60/100 dekat Polres Sleman,599000012,102,60,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Mini Cluster DiMedari barat Pasar Samsat Sleman,375065000,93,40,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Hunian Cantik View Sawah Bergaya Eropa Hanya 300 Jutaan,361000089,81,35,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Perum Townhouse Nitikan Dekat XT.Square,Mirota Jl.Supeno,Tamansiswa",1249900000,109,101,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
INVESTASI JANGKA PANJANG RUMAH DEKAT UMY RUMAH 350 JUTAAN,358585333,89,50,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Cantik Siap Bangun Sesuai Selera &amp; Budget Anda,410000000,93,36,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Kost dekat ugm jogja,3000000000,323,300,8,9,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah di Jogja, Ngaglik Sleman, Rumah 2 lantai Hook, Jakal Km 8,5",1600000000,130,136,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Mobil Masuk, Padat Penduduk, 2 Kavling Saja 500juta NEGO",500000000,113,60,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Jual Rumah Cluster Strategis Murah di dekat RSUD Sleman City Hall,420000000,93,40,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
"dijual segera rumah di jl Magelang km 13, Medari Cilik, Sleman, Jogja.",335000000,120,80,2,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Istimewa di Pogung dekat Kampus UGM,2900000000,268,200,5,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
490juta minimalis dekat Pasar Godean - SMR 214,490000000,114,60,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Rumah mewah 2 lantai di tlogoadi mlati sleman,850000000,170,165,3,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah Palagan dekat Hyatt,Jombor,Jongke,Lempongsari,ugm,magelang,jogja",2000000000,145,155,5,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah baru dekat RS .Wirosaban Jogja,950000000,170,95,3,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Jual Rumah Cluster Strategis Murah di dekat RSUD Sleman City Hall,399000000,106,36,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Rumah Jongke Jalan Magelang Dekat Palagan, Jombor, Gito-gati",1400000000,170,165,3,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Cluster SIAP HUNI 2 UNIT TERAKHIR Strategis dekat Pasar Cebongan,675000000,156,100,3,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
BU JUAL RUMAH MURAH BELAKANG HYATT Cocok Untuk Investasi,725000000,114,90,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Jual Cepat Rumah Di Lempongsari, Type 105/113 Strategis Jl Palagan",685000000,105,113,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Dijual Rumah Siap Huni dalam Perumahan Jl. Kaliurang Km 7 Sleman,900000000,110,85,3,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Rumah Dijual Type 200 Sisa Tanah Luas Dalam Ring Road Dekat JCM,1700000001,173,200,5,5,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah dekat UGM dalam perumahan di pogung jakal km 5 dalam ringroad,2000000000,252,200,5,3,0,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah baru minimalis siap huni di jln godean km 10 utara pasar godean,395000000,102,50,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Siap Huni Dekat Pasar Cebongan Mlati Sleman,645000000,156,90,3,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah lantai dua mezzanine, termurah di jln palagan km 15",445000000,120,93,2,1,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Segera Keep unitnya dan cek langsung lokasinya!,475550000,112,80,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Jual Rumah dan Pekarangan,4000000000,700,400,4,2,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Rumah Modern Lahan Luas dan Lokasi Trategis dekat Lapangan Denggung,730000012,141,55,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Hunian Nyaman Area Sleman Caturharjo Dkt JL Magelang Tlogoadi Mlati,510000000,133,65,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Green Residence Caturharjo dekat Polres Sleman Yogyakarta,435000000,109,40,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
DIJUAL RUMAH JL MAGELANG KM 12,394500000,93,36,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
RUMAH SIAP HUNI MURAH DI SLEMAN,600038388,100,69,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Gaya Villa 3 Kamar Tidur di Mlati Sleman Cuma 700 Jt,700000086,100,70,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Dijual Rumah baru minimalis siap huni ditimur pasar cebongan,520000000,114,80,2,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Cantik dengan Ornamen Batu Alam di Jalan Seyegan Godean,525000011,116,71,3,2,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
"BARU, Rumah Mewah Minimalis Dekat Ringroad, Sleman Yogyakarta",472500000,74,45,2,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Perum siap huni mewah murah dekat mirota godean Jogja,1917000001,188,225,9,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
TERMURAH Rumah MEWAH dekat ugm dalam perumahan elit bale agung,4800000000,319,400,6,5,2,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
RUMAH CANTIK DALAM PERUM KUANTAN JOMBOR,1250000000,126,113,3,2,1,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
Hunian Eksklusif Mangku Jalan Purwomartani ; 3 Kamar Tidur,817000990,118,70,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah baru siap pakai di banguntapan bantul,750000000,123,72,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
MURAH! RUMAH CANTIK ASRI DI BANTUL,673000000,104,75,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah dekat UGM UII Merapi View dalam perumahan palagan greenhills,2900000007,266,190,3,3,0,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Strategis! Rumah Timur Kaliurang km.7 Harga Terjangkau,755000998,110,60,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Baru Siap Huni Dkt Tbbm Pertamina Rewulu jln wates km 9,360000000,115,50,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"DI JUAL RUMAH DENGAN FITUR SMARTHOME DEKAT RSUD SLEMAN, D I YOGYAKARTA",385000000,83,40,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Hunian Baru 3KT Sleman Sayegan Dkt Triharjo Tlogoadi Cebongan,375000000,110,42,3,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Griya Perumahan Sleman Gito Gati Dekat JL Magelang Denggung,650000000,107,64,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Hunian Nyaman Area Sleman Caturharjo Dkt JL Magelang Tlogoadi Mlati,510000000,143,89,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Rumah Baru Dijual Di Jalan Kebon Agung, Dekat  Pasar Cebongan",495000005,100,45,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Full furnished Utara Jogja bay,785000000,154,210,5,3,3,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Murah !! Rumah 2 Lantai dalam Perum di jl.Kaliurang dekat UGM Jogja,1400000000,140,80,4,3,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"RUMAH MEWAH  ALIMDO REGENCY SLEMAN,SIAP HUNI JL GITO GATI",1200000000,108,90,3,3,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
"Kavling Tepi Aspal Cocok bangun Ruko Dekat candi prambanan, SHM",3600000,137,75,4,4,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Jual cepat bawah harga pasaran nego banyak Perumahan Elit Bale Mulia,5500000000,322,297,5,5,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah dalam perumahan di Jongke Belakang Hotel Hyaat Palagan Yogya,1400000000,130,160,4,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
DIJUAL RUMAH 2LT DEKAT HOTEL HYATT LOKASI TEPI JALAN PALAGAN,2800000000,470,350,7,7,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Minimalis Dekat Kampus UTY Murah 535Jt,535000000,91,45,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Siap Huni Dalam Cluster Perumahan di Tirtoadi Sleman, SHM",600000000,91,70,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah baru siap huni ekslusif barat kampus UGM dekat jembatan UGm,1399000000,100,200,4,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Cluster Perumahan Pesona Annora Tirtoadi Mlati Sleman,457000000,105,36,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
"dijual segera rumah di jl Magelang km 13, Medari Cilik, Sleman, Jogja.",335000000,106,47,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Ruma di JUAL cepat. Siap Huni. Bisa Nego,600000000,258,100,3,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
Rumah Homestay Mewah Luxury Full Furnish Di Candi Gebang Condongcatur,2099000000,161,271,4,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Baru Cantik Utara Jogya Bay Maguwo,485000000,82,63,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Strategis Lingkungan Perumahan di Griya Kuantan,1475000000,166,100,5,3,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Jual Rumah Dalam PErum Kuantan Jongke Utara Terminal Jombor,1950000000,140,158,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah sangat nyaman view cantik sawah sejuk dekat fasilitas umum,1999000000,250,170,4,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah baru siap pakai di banguntapan bantul,750000000,147,80,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah lantai dua mezzanine termurah di jln palagan km 15Rumah lantai d,485000000,121,7,3,1,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Dijual Rumah Mewah Dalam Perumahan di Barat Kaliurang km.9,1450008888,127,90,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Perumahan Mewah Dua Lantai Siap Bangun Jakal Jogja,1830000000,162,125,3,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"Murah... RUMAH BAGUS SIAP HUNI DEKAT RS AT-TUROTS, UTARA PASAR GODEAN.",400000000,100,60,2,1,1,SHM - Sertifikat Hak Milik,"Seyegan, Sleman Kab., Yogyakarta D.I."
"Rumah dalam perumahan dekat SD Model, utara Jogja Bay",800000000,135,80,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
"SISA 2 UNIT TERAKHIR, Rumah Baru Minimalis Sumberadi mlati sleman Yk",700000000,119,58,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah bagus dalam Perum di Jongke,dekat Jombor, Kampus UTY",1980000000,140,158,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Hunian Siap Bangun Konsep Limasan Modern di Prambanan,494000700,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Tepi Jalan Raya Di Jongke Mlati Sleman,2500000000,200,230,3,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah siap huni di Wedomartani dekat perum candi indah,895000000,149,100,4,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
GREEN RESIDENCE CATURHARJO DEKAT RSUD SLEMAN,390000000,84,40,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah dijual Dekat Pemda dan Sleman City Hall Jogja,750000000,135,85,3,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
RUMAH NYAMAN SIAP HUNI,470000000,97,45,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Big sale rumah murah 200 jutaan Bonus android di pasar sleman,395000000,90,40,2,1,1,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Mau Miliki Rumah Baru Desain Modern &amp; Apik? Cuma di Griya Sendangadi,725000044,141,55,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah lantai dua mezzanine termurah di jln palagan km 15Rumah lantai d,485000000,121,2,3,1,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Griya 3KT 2KM Sleman Kabupaten Mlati Sumberadi Dekat Jombor Tlogoadi,675000000,99,70,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Hunian Minimalis Kota Dekat JL Magelang Jombor Kebon Agung Sendangadi,650000000,99,90,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah 2 lantai ,Maguwoharjo depok sleman",998000000,112,140,4,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Baru Jalan Godean Km 7.5 Dekat Kota,850000000,108,104,3,2,2,HGB - Hak Guna Bangun,"Seyegan, Sleman Kab., Yogyakarta D.I."
Rumah Induk + Kost Pogung kos dekat Kampus UGM &amp; Pandega Marta Jogja,1800000000,130,100,3,2,2,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
Jual Rumah Cluster Strategis Murah di dekat RSUD Sleman City Hall,420000000,90,40,2,1,0,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah Dekat UPN, STIE YKPN",1500000000,109,175,5,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Murah Strategis Tanah Luas Utara Jogja Bay Maguwoharjo Sleman,1499000000,84,154,3,2,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Jual rumah di bale agung jogja,6000000000,319,420,5,4,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
"RUMAH DESAIN MODERN MINIMALIS KRAGILAN, MLATI, SLEMAN",4000000000,625,300,6,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah Dekat Ugm Kaliurang Km 6 Dekat Al Azhar,1200000000,80,150,3,2,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah Desain Mewah Gamping, Sleman",610000000,97,85,3,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Murah Perumahan Monjali Dkt Kampus Ugm Dan Hotel Tentrem,1800000000,127,100,3,4,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
SMR 233 - RUMAH MEWAH MODERN STRATEGIS DEKAT JOGJA CITY MALL,1600000000,100,130,3,2,2,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
Rumah minimalis modern di cluster strategis,2600000000,130,100,3,2,2,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I."
"Rumah di GREEN Residence Caturharjo, Barat RSUD Sleman",400000000,120,45,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah mewah modern siap bangun 200m dari SCH,1495969696,108,72,3,3,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I."
Rumah Murah Jl Padma Dekat Hotel Hyatt Kampus UGM,845000000,114,65,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I."
