title,price,land,building,bed,bath,floor,certificate,location,landprice,loc,point,lat,lon,regency
"rumah dalam perum di Condongcatur dkt amikom,upn,candi gebang",900000000,134,80,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",6716417,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"Rumah Perumhan Condongcatur Proses Renovasi Dekat UPN,UII,Casa Grande",3300000000,300,301,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",11000000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah dekat Malioboro dalam perumahan di Jl wates km 3,1400000000,160,160,2,3,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",8750000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Jual murah Apartemen Mataram City,1000000000,57,57,2,2,9,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",17543859,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Apartemen Mataram City 2 BR murah,1000000000,57,57,2,1,9,SHM - Sertifikat Hak Milik,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",17543859,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.783296999999998, 110.363649, 0.0)",-7.783296999999998,110.363649,Sleman Regency
Homestay Oyo 8 kamar dekat sekolah Budi Mulia jalan tajem,1500000000,151,160,3,4,2,HGB - Hak Guna Bangun,"Depok, Sleman Kab., Yogyakarta D.I.",9933774,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"RUMAH BARU MODERN UTARA JOGJA BAY DEKAT MAGUWOHARJO, SD MODEL. BPY16",1300000000,129,125,3,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",10077519,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"RUMAH BARU TAJEM MAGUWOHARJO DEKAT JOGJA BAY, UPN, UGM, UNY, GEJAYAN",1133000000,100,103,3,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",11330000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah Mewah dekat Lotte Mart Tajem Maguwoharjo,1650000000,160,240,5,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",10312500,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"RUMAH BARU MEWAH TERJANGKAU KOTA JOGJA DEKAT UAD, GIWANGAN, XT. BPY9",1350000000,111,140,4,3,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",12162162,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
"Dijual Rumah Mewah, Kolam Renang Pribadi Dalam Perumahan dimaguwoharjo",1560000000,123,180,3,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",12682926,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah dijual dalam perum kodya dekat XT square  dekat kraton,1250000000,84,100,3,2,2,HGB - Hak Guna Bangun,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",14880952,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
"Kost Eksklusif Gejayan Dekat UGM, UNY, Ringroad",4000000000,375,450,9,5,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",10666666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
RUMAH BARU DI JL WAHID HASYIM SETURAN DALAM RINGROAD CONDONG CATUR,2300000000,158,200,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",14556962,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah dlm perumahan full furnish condongcatur nyaman sekali,1400000000,116,230,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",12068965,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"Rumah Cantik Full Furnish Dekat XT square,Tamsis ,RS, Lap OR,UAD",4000000000,201,322,6,4,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",19900497,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
"Rumah Kostel Furnished Income Menarik di Jl Veteran Kodya dkt UAD, UST",1325000000,99,180,5,5,2,HGB - Hak Guna Bangun,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",13383838,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Dijual rumah bagus dalam perum dekat RS JIH Hartono Mall Depok Sleman,1600000000,131,200,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",12213740,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"Rumah Dekat UGM, MMTC, UTY",1800000000,130,191,4,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",13846153,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"Rumah Kostel Bonus AC dlm Komplek Exclusive Jl Veteran Kodya, UAD, UST",1250000000,107,200,4,5,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.",11682242,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.783066700000001, 110.3792252, 0.0)",-7.783066700000001,110.3792252,Sleman Regency
"Rumah Mewah Megah Pakuncen Wirobrajan Barat Malioboro, Bangunan Baru",2750000000,275,350,5,4,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",10000000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
"Rumah Mewah Kolam Renang Pribadi Full Furnished Jalan Kaliurang 7,5",4450000000,431,520,5,6,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",10324825,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah baru 2 lantai di Tamansiswa kodya,1150000000,110,100,3,2,2,SHM - Sertifikat Hak Milik,"Mergangsan, Yogyakarta Kota, Yogyakarta D.I.",10454545,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.815317899999999, 110.3731766, 0.0)",-7.815317899999999,110.3731766,Sleman Regency
Rumah Mewah Yogyakarta Di Maguwoharjo Dekat Jogja Bay,1750000000,106,175,3,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",16509433,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
RUMAH MODERN CLUSTER MAGUWOHARJO DEKAT JOGJA BAY. BPY16,1350000000,125,135,3,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",10800000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah baru utara jogja bay di malangrejo maguwoharjo,1700000000,143,110,3,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",11888111,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"RUMAH MEGAH LEGA DI MAGUWOHARJO DEKAT LOTTE MART, JOGJA BAY. BPY16",1895000000,210,200,5,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",9023809,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
dijual murahtanah bonus bangunan Yogya dlm Ringroad dkt Mirota Godean*,550000000,102,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",5392156,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Rumah Baru Modern Jagan Kasongan,385000000,92,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.",4184782,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.797669399999999, 110.3591807, 0.0)",-7.797669399999999,110.3591807,Sleman Regency
Rumah murah idaman dekat kota yogyakarta,360000000,92,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",3913043,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
"Tabungan masa depan, investasi tanah dan rumah",499000123,90,45,2,1,1,SHM - Sertifikat Hak Milik,"Gedong Tengen, Yogyakarta Kota, Yogyakarta D.I.",5544445,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7923751, 110.3621596, 0.0)",-7.7923751,110.3621596,Sleman Regency
RUMAH STRATEGIS DI AREA PREMIUM DEKAT UGM DAN UNY POGUNG  SLEMAN YOGYA,7500000000,600,400,6,5,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",12500000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Jual Cepat Rumah Kost 8kt 8km perum elite dlm Ringroad pogung dkt UGM,2700000000,135,145,4,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",20000000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah murah dekat superindo jl.Bantul.1344,350000000,46,36,2,1,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",7608695,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
"Dijual Rumah 2 Lantai di Cluster Kota Jogja, dekat Tugu Jogja",2500000299,180,170,4,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",13888890,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"Rumah Halaman Luas Dekat Terminal Giwangan, Kampus UAD dan Brimob",1750000000,400,150,3,2,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",4375000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Dijual rumah 2 lantai dalam komplek perumahan seputaran timoho kodya,2700000000,190,170,4,4,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",14210526,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Minimalis cantik dekat terminal condongcatur,790000000,86,75,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",9186046,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah Mewah Dalam Cluster Dijual Seisinya lokasi dekat kampus UAD,2100000000,113,130,3,4,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",18584070,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Kode RSH732 #Rumah Siap Huni Dekat RS PKU Kotagede Yogyakarta,1800000000,130,160,4,4,2,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",13846153,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8205288, 110.4009845, 0.0)",-7.8205288,110.4009845,Sleman Regency
Rumah mewah 2 lantai full furnished perum one gate kodya,1800000000,113,130,3,4,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",15929203,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Kode RSH732 #Rumah Siap Huni Dekat RS PKU Kotagede Yogyakarta,1800000000,113,140,4,3,2,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",15929203,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8205288, 110.4009845, 0.0)",-7.8205288,110.4009845,Sleman Regency
Jual Rumah Bagus Dalam Perumahan Mewah Dekat Jalan Raya Veteran,1250000111,87,144,3,2,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.",14367817,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.783066700000001, 110.3792252, 0.0)",-7.783066700000001,110.3792252,Sleman Regency
Rumah minimalis dalam cluster 1km dari Ringroad selatan,485000000,133,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",3646616,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Dijual Rumah minimalis siap huni dalam cluster didaerah condongcatur,790000000,86,75,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",9186046,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"Termurah Di Areanya, Rumah Dekat Kota Dan Tugu Jogja, 7 Menit Ke UMY",647000000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",6281553,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Rumah Siap Huni Dlm Perum Elit Pondok Permai Banguntapan,900000000,244,244,6,2,1,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.",3688524,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7764921, 110.3611261, 0.0)",-7.7764921,110.3611261,Sleman Regency
Murah! Rumah Baru kekinian + kolamrenang dekat Kampus UMY &amp; Pusat Kota,880000000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",8301886,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Rumah Dijual Seturan Belakang Kampus Upn,1680000000,104,117,4,4,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",16153846,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
"Termurah Di Areanya, Rumah Dekat Kota Dan Tugu Jogja, 7 Menit Ke UMY",647000000,106,60,3,2,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",6103773,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Rumah dalam perumahan mewah jalan godean km 3 jogjakarta dekat stpn,1673000000,150,230,4,4,2,SHM - Sertifikat Hak Milik,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",11153333,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.783296999999998, 110.363649, 0.0)",-7.783296999999998,110.363649,Sleman Regency
"Tengah Kota Jogja, Jual Rumah di Sekitar Wirobrajan Tegalrejo Yogya",719000000,120,120,3,1,1,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.",5991666,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7764921, 110.3611261, 0.0)",-7.7764921,110.3611261,Sleman Regency
"Perumahan Dekat Tugu Jogja, Jual Rumah Selatan STPN Jogja Yogyakarta",1695000000,150,230,4,4,2,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.",11300000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7764921, 110.3611261, 0.0)",-7.7764921,110.3611261,Sleman Regency
Villa Mewah Dengan Kolam Renang Full Furnished Dekat Tugu &amp; Malioboro,6500000000,316,350,5,5,2,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.",20569620,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7764921, 110.3611261, 0.0)",-7.7764921,110.3611261,Sleman Regency
Rumah Siap Huni jual Cepat Strategis Jl Raya Tajem,850000000,127,100,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",6692913,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah kost ekslusif lingkungan strategis maguwoharjo tajem,1500000000,149,180,8,8,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",10067114,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
RUMAH VILLA DI MAGUWOHARJO SLEMAN DEKAT SD BUDI MULIA DAN SD MODEL,1200000000,100,165,3,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",12000000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah Murah 2 LT Dekat Lapangan Kasihan Jetis Bantul,337000282,80,37,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",4212503,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Rumah 2 Lantai Murah dalam Perum Elite dekat Kampus UMY Jogja,950000000,103,60,3,2,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",9223300,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Rumah 2 lantai seturan selatan kampus UPN lingkungan sangat strategis,2900000000,134,128,5,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",21641791,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.7617436, 110.4120154, 0.0)",-7.7617436,110.4120154,Sleman Regency
Rumah Mewah Luxury Strategis Pinggir Jalan Seputar Prawirotaman,3499000000,268,420,5,4,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",13055970,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
Rumah murah halaman luas selatan gedongkuning,480000000,87,75,1,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",5517241,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Rumah minimalis dalam perumahan di dekat SMA Teladan Wirobrajan,820000000,75,75,3,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",10933333,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
Jual murah rumah dalam ringroad kalipakis tirtonirmolo kasihan bantul,560000000,85,65,3,2,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",6588235,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8032616, 110.350244, 0.0)",-7.8032616,110.350244,Sleman Regency
Jual Cepat Tanah Bonus Rumah Luas di Dekat Brimob Jl. Imogiri Timur,1750000000,113,130,3,4,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",15486725,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.816772, 110.3838939, 0.0)",-7.816772,110.3838939,Sleman Regency
"Rumah Dekat UGM, STIM YKPN",2800000000,250,145,3,3,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",11200000,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
"Rumah Dekat UTY, JCM, RSA UGM",2300000000,146,251,3,2,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",15753424,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
"Rumah Dalam Perumahan  dekat UGM, Merapi View,UII Jakal Kaliurang Km 8",2100000003,249,197,5,3,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",8433734,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
"Rumah Dekat JCM, UTY, MMTC",2300000000,129,105,3,3,2,HGB - Hak Guna Bangun,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",17829457,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
Rumah Induk+ Kost 10kmr Strategis dkt UII jl Kaliurang,2200000000,216,348,9,7,2,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",10185185,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
"Rumah Dekat UGM, MMTC, UTY",1800000000,323,197,2,3,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",5572755,"Ngaglik, Sleman Regency, Special Region of Yogyakarta, Indonesia","(-7.8196179, 110.3576912, 0.0)",-7.8196179,110.3576912,Sleman Regency
